Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,26.450001,26.690001,26.209999,26.400000,26.385338,3333100
2019-12-26,26.639999,26.799999,26.410000,26.650000,26.635201,2330200
2019-12-27,26.799999,26.799999,25.840000,26.090000,26.075512,5328600
2019-12-30,26.180000,26.209999,25.639999,25.910000,25.895611,3525800
2020-01-02,26.000000,26.799999,25.950001,26.799999,26.785116,4675900
2020-01-03,26.459999,27.330000,26.250000,26.850000,26.835089,7319400
2020-01-06,26.770000,26.920000,26.040001,26.540001,26.525263,8172800
2020-01-07,26.530001,26.600000,25.830000,26.010000,25.995556,5412400
2020-01-08,26.030001,26.120001,25.500000,25.820000,25.805660,3224000
2020-01-09,25.860001,26.520000,25.770000,26.520000,26.505274,5783900
2020-01-10,26.650000,26.770000,26.200001,26.469999,26.455299,5628600
2020-01-13,26.559999,27.070000,26.420000,26.990000,26.990000,5211200
2020-01-14,27.110001,28.120001,27.100000,27.870001,27.870001,7234700
2020-01-15,27.680000,27.799999,27.330000,27.500000,27.500000,8084300
2020-01-16,27.900000,28.100000,27.420000,27.850000,27.850000,5866600
2020-01-17,28.000000,28.330000,27.670000,28.330000,28.330000,5259000
2020-01-20,28.160000,29.150000,27.930000,29.010000,29.010000,4291700
2020-01-21,28.860001,29.309999,28.750000,29.010000,29.010000,7798400
2020-01-22,29.320000,29.320000,28.260000,28.520000,28.520000,3760400
2020-01-23,28.370001,29.209999,27.930000,29.059999,29.059999,7000700
2020-01-24,29.059999,29.170000,28.629999,28.950001,28.950001,7259500
2020-01-27,28.260000,28.500000,28.000000,28.219999,28.219999,3291700
2020-01-28,28.650000,28.709999,28.120001,28.469999,28.469999,4697600
2020-01-29,28.600000,28.650000,28.030001,28.400000,28.400000,7825100
2020-01-30,28.000000,28.129999,26.920000,27.709999,27.709999,9940900
2020-01-31,27.150000,27.750000,27.139999,27.549999,27.549999,6346800
2020-02-03,27.549999,27.770000,27.299999,27.299999,27.299999,4524700
2020-02-04,27.610001,28.000000,27.530001,27.799999,27.799999,6405900
2020-02-05,28.000000,28.250000,27.350000,27.450001,27.450001,6496400
2020-02-06,27.799999,27.799999,26.389999,26.690001,26.690001,8928400
2020-02-07,26.500000,26.650000,25.830000,26.200001,26.200001,6251100
2020-02-10,26.049999,26.719999,25.420000,25.990000,25.990000,7695900
2020-02-11,26.250000,27.230000,25.889999,27.110001,27.110001,5598200
2020-02-12,27.110001,27.570000,27.030001,27.290001,27.290001,6469800
2020-02-13,26.910000,27.629999,26.620001,27.590000,27.590000,3212100
2020-02-14,27.309999,27.500000,26.850000,27.120001,27.120001,2270200
2020-02-17,27.250000,27.910000,26.969999,27.430000,27.430000,3538500
2020-02-18,27.320000,27.410000,26.830000,27.299999,27.299999,2274100
2020-02-19,27.020000,27.440001,26.870001,27.219999,27.219999,4156200
2020-02-20,27.100000,27.120001,26.600000,26.840000,26.840000,3540900
2020-02-21,27.000000,29.400000,27.000000,28.900000,28.900000,13707200
2020-02-26,null,null,null,null,null,null
2020-02-27,26.040001,27.100000,25.620001,26.030001,26.030001,8668200
2020-02-28,26.030001,26.600000,24.260000,26.600000,26.600000,12963100
2020-03-02,26.500000,27.120001,25.540001,26.650000,26.650000,6725800
2020-03-03,26.799999,28.309999,26.410000,27.090000,27.090000,9088600
2020-03-04,28.010000,28.100000,27.080000,27.700001,27.700001,6474300
2020-03-05,27.129999,27.170000,24.770000,25.940001,25.940001,8497500
2020-03-06,24.889999,24.950001,23.320000,23.850000,23.850000,12994100
2020-03-09,21.100000,23.010000,21.100000,21.910000,21.910000,12139600
2020-03-10,22.750000,23.760000,22.020000,23.549999,23.549999,11830500
2020-03-11,22.309999,23.049999,19.350000,21.650000,21.650000,17628300
2020-03-12,18.000000,19.120001,16.500000,17.740000,17.740000,8442900
2020-03-13,19.500000,21.469999,18.110001,21.469999,21.469999,20659700
2020-03-16,17.990000,19.250000,16.570000,17.490000,17.490000,13494500
2020-03-17,18.190001,19.219999,16.600000,18.400000,18.400000,17117300
2020-03-18,16.590000,17.570000,14.390000,16.170000,16.170000,14522200
2020-03-19,15.830000,17.879999,14.550000,16.340000,16.340000,15069200
2020-03-20,17.209999,18.920000,16.830000,17.610001,17.610001,16647100
2020-03-23,17.430000,17.870001,16.200001,17.490000,17.490000,10754600
2020-03-24,18.889999,21.209999,18.570000,19.290001,19.290001,10966900
2020-03-25,19.160000,20.870001,18.940001,20.030001,20.030001,10941300
2020-03-26,20.450001,21.660000,20.280001,20.850000,20.850000,9418700
2020-03-27,19.900000,19.930000,19.000000,19.000000,19.000000,8092600
2020-03-30,19.059999,20.190001,18.870001,19.040001,19.040001,8365500
2020-03-31,19.010000,19.299999,17.670000,18.000000,18.000000,8136300
2020-04-01,17.540001,18.190001,16.889999,17.950001,17.950001,7762200
2020-04-02,18.100000,18.990000,18.040001,18.549999,18.549999,6471500
2020-04-03,18.500000,18.709999,17.160000,17.440001,17.440001,11239000
2020-04-06,18.500000,19.799999,18.320000,19.500000,19.500000,10085300
2020-04-07,20.570000,21.860001,20.020000,20.459999,20.459999,12204000
2020-04-08,20.490000,22.150000,19.910000,21.889999,21.889999,12725600
2020-04-09,22.000000,22.760000,21.080000,21.299999,21.299999,8705500
2020-04-13,21.129999,21.240000,20.250000,20.690001,20.690001,7222800
2020-04-14,21.139999,21.850000,21.000000,21.020000,21.020000,5466300
2020-04-15,20.309999,21.900000,20.160000,21.530001,21.530001,7654000
2020-04-16,21.940001,22.889999,21.940001,22.370001,22.370001,11236100
2020-04-17,22.920000,23.309999,21.400000,21.750000,21.750000,6846200
2020-04-20,21.400000,23.480000,21.080000,22.830000,22.830000,9542600
2020-04-22,23.010000,25.240000,23.010000,25.170000,25.170000,12130100
2020-04-23,25.650000,25.889999,23.690001,24.459999,24.459999,8346500
2020-04-24,23.680000,23.790001,21.680000,22.500000,22.500000,13596900
2020-04-27,23.629999,24.360001,23.500000,24.000000,24.000000,9125800
